id,parent_id,name
4376,4375,Mel og melblandinger
4377,,FRUKT OG GRØNNSAKER
4378,4377,Grønnsaker
4379,4377,Fryste bær og grønnsaker
4380,4354,Oster
4381,4349,"Saft, juice, iste og iskaffe"
4382,4367,Annen nonfood
4383,,PÅLEGG
4384,4383,Syltetøy og søtt pålegg
4385,4347,Sauser og buljong
4386,4356,Svinekjøtt
4387,4349,Alkohol
4388,4347,Ferdigretter
4389,4375,Farin & søtningstoffer
4390,4349,Kaffe
4391,,"BRØD, KJEKS OG BAKEVARER"
4392,4391,Bakevarer til fastfood
4393,4371,"Ketchup, sennep og dressinger"
4394,4354,Rømme og fløte
4395,4358,Dessert
4396,4391,Brødvarer
4398,4367,Rengjøring og kjemikalier
4399,4349,Alkoholfritt
4400,,LOKAL MAT
4401,4400,Algetun
4403,4375,Frokostblandinger
4404,4377,"Tørre bønner, linser & frø"
4405,4367,Kontor artikler
4406,4391,"Knekkebrød, flatbrød & kavring"
4407,4356,Fjørfe
4408,,SPEKEMAT & FETEVARER
4409,4367,Toalettpapir & tørkepapir
4411,4354,Melk
4412,4352,Drops og tyggis
4413,4365,Fiskeprodukter
4414,4400,Homlagarden
4415,4414,Kalkun fryst
4416,4356,Fårekjøtt
4417,4371,Olje og eddik
4418,,HELSEKOST OG TRENING
4419,,TOPPING & STRØSSEL
4420,4367,Rengjøringsutstyr
4421,,NYHETER
4424,4356,Bearbeidet kjøtt
4425,4365,Skalldyr
4426,4377,Frukt og bær
4427,4375,Bakeartikler
4428,4375,Bakesjokolade
4429,4375,Gryn
4430,4400,DUGSTAD GÅRD
4431,4367,Sekker og poser
4432,,SPESIELLE BEHOV
4433,4432,Barneprodukter
4435,4391,Kjeks
4436,4356,Halal
4437,4383,Salatpålegg og potetsalat
4438,4377,Skrelt og kuttet
4439,4367,Drikkebeger & tilbehør
4440,4414,Kylling fryst
4441,4367,Kniver og utstyr
4442,4377,Krydderplanter & salater
4443,4383,Fiskepålegg og sild
4445,4367,Grillprodukter
4447,4414,Kylling ferskvarer
4448,4352,Nøtter og snacks
4449,4391,Dagens ferske bakevarer
4450,4449,Skåret brød
4452,4449,"Hele brød, boller og kaker"
4453,4432,Allergi
4454,,GAVEESKER
4455,4349,Kaffetilbehør
4456,4356,Storfekjøtt
4457,4367,Hygiene & personlig pleie
4458,4383,Posteier
4459,4365,Fersk fisk
4460,4347,Stuinger og mos
4461,,RETT I KOPPEN
4462,4349,Kakao & sjokodrikk
4464,,FISKEDISKEN
4465,607,Bleieposer
4466,607,Gulpeklut
4467,279,Hermetisk aprikos
4468,607,Øvrige babyartikler
4469,3787,LEGO
4470,249,Fennikel tørket
4471,106,Piggvar
4472,1,Fruktkurv
4473,5,Bruschettasaus
4474,513,Wakamesalat
4475,5,Pokesaus
4476,209,Skalldyrkasse
4477,134,Løksuppe
4478,392,Storfeskank
4479,134,Søtpotetsuppe
4480,173,Matblod
4481,134,Gulasjsuppe
4482,3846,Juice shot
4483,60,Popcornkrydder
4484,52,Stivelse
4485,1004,Plantenæring
4486,305,Indrefilet av lam
4487,156,Mor monsen
4488,305,Lammeribbe
4489,65,Relish
4490,4371,Majones og reumlade
4491,4414,Kalkun ferskvarer
4492,4354,Eggprodukter
4493,4356,Vegetarisk
4494,4400,Hardangergutane
4496,4400,Porten gård
4497,4400,Balholm
4498,4400,Helge husebø
4499,332,Solkrem
4500,51,Bilpleie
4501,4029,Felloni & Piersante
4502,4034,Smøreost og prim
4503,14,Kjøttpålegg
4504,3640,Jul fra Clas Ohlson
4505,279,Hermetisk plommer
4506,8,Eggehvite
4507,106,Øvrig fisk
4508,106,Uer
4509,305,Pinnekjøtt
4530,3638,Middag til baby
4531,308,Estragon
4532,173,Grillribbe
4533,2,Plommer
4539,3633,Julehefter
4540,3690,"Innpakning, bånd, tape og kort"
4541,3950,Kakemikser
4553,4432,Produkter
4554,392,Flankestek
4555,745,Hansker
4580,1402,Tørket fisk
4588,2,Mangostan
4589,1238,Sushitilbehør
4591,392,T-Ben storfe
4595,745,Tekstilfarge
4597,3802,"Småting, biler og båter"
4598,3838,Maling og plastelina
4599,4469,4 - 6 år
4600,4469,1 1/5 - 4 år
4601,3919,Sjampo og hårprodukter
4603,3802,Badeleker og utstyr
4604,3838,Tegnesaker
4605,3896,"Vask, bad og stell"
4606,4469,7+ år
4607,3802,"Kjøkken, butikk og rollelek"
4608,3838,Hobbysett
4609,3802,Treleker
4610,3838,Perler
4611,3896,Spise og drikke
4612,3896,Babyleker
4613,3802,Kosedyr og dukker
4615,106,Blekksprut
4623,173,Svinehode
4634,3630,Value Packs
4636,106,Brosme
4644,3630,Påskegodt
4646,3810,Alkoholfritt og lettøl
4650,754,Sminke
4657,3695,Planter
4661,156,Romkake
4663,173,Svinekam
4668,3635,Duker
4669,142,Øvrig pasta
4674,745,Øvrige klær
4675,77,Bakt potet
4677,305,Fårikålkjøtt
4683,3681,Vegetarpålegg
4685,415,Sconesmix
4691,2,Fersken
4692,,FRUKT/GRØNT
4693,156,Sitronkake
4697,3970,Linser og erter
4698,,DUGNAD VIKINGSNACKS
4701,305,Kje/geitekjøtt
4714,950,Påskeartikler
4715,3738,Sigarillos
4718,74,Vaffelrøre
4719,3755,Katt
4720,4719,Snacks og godbiter
4721,3755,Hund
4722,3755,Hund
4723,3977,Menstruser og menskopper
4724,4721,Utstyr til hund
4725,4722,Tørrfôr/mat
4726,4721,Tørrfôr/mat
4727,3941,Gjær og surdeig
4728,4719,Tørrfôr/mat
4729,4719,Våtfôr/mat
4730,4721,Våtfôr/mat
4731,3755,Fugl
4732,4721,Snacks og godbiter
4733,4719,Utstyr til katt
4734,3846,Kombucha og fermentert drikke
4735,3755,Gnager
4746,173,Svinenyrer
4747,3747,Rengjøring fra Clas Ohlson
4748,,Påske
4749,4748,Påskegodteri
4750,4749,Kaker og søt bakst
4751,4749,Påskeegg
4752,4749,Påskemarsipan og sjokolade
4753,4748,Påskeservietter og lys
4755,,KOMMUNIKASJON/AUDIO-VISUELT UTSTYR
4763,3640,Personlig pleie fra Clas Ohlson
4764,3808,Oppvask fra Clas Ohlson
4767,171,Grillkull
4780,,SERVICE/DRIFTSMIDLER/EMBALLASJE
4787,642,Lammekjøtt
4790,4072,Fersk leverpostei
4791,4072,Hermetisk leverpostei
4793,65,Hermetisk gulrot
4795,26,Gløgg
4798,3738,Sigarer og Sigarillos
4799,47,Kyllingskrog
4802,305,Lammesadel
4803,305,Lammebaron
4805,3690,Bursdagskaker og kakepynt
4806,3677,Donuts og muffins
4807,106,Lange
4819,,Tørrvarer mat
4820,,"Kosmetikk, Kropp & Hår"
4821,,Tørrvarer mat
4822,,Klær & sko
4823,,Godteri & Snacks
4824,,Barn
4825,,Hus & Hjem
4826,,Diverse
4827,,Fritid & Hobby
4828,,Gavetips
4829,,Drikkevarer
4830,,Sport & Trening
4831,,Sminke
4832,,Dagligvarer
4833,4832,Pasta
4834,4832,Pasta
4835,,Alle varer
4836,,Desserter og bakeartikler
4837,,Sauser & Oljer
4838,,Frokostblandinger
4840,,Kaffe og Te
4841,,Snacks
4842,,Helsekost
4843,,Hygieneartikler
4844,,Drikke
4845,,Diverse
4846,,"Brød, Kaker og Kjeks"
4847,,Spekemat
4848,,Is
4849,,Vaskemidler
4850,4843,Hygieneartikler
4852,4832,Hermetikk
4854,,Barneprodukter
4856,,Alkoholfritt
4858,,Toalett-/Tørkepapir
4859,4845,Julevarer
4860,4845,Non Food
4861,,Tekstil
4862,3640,Vår og sommer fra Clas Ohlson
4863,4862,Hage og terrasse fra Clas Ohlson
4864,4862,"Hytte, picnic & camping fra Clas Ohlson"
4865,4862,Grillutstur fra Clas Ohlson
4868,,UTGÅTT FRA SORT.
4869,4862,Grillutstyr fra Clas Ohlson
4870,171,Grillhanske
4872,,DATOVARER
4874,310,Øvrig søtpålegg
4877,,Dyremat
4879,4862,Terrasselys fra Clas Ohlson
4880,,"Verktøy, Bil & Hage"
4881,3787,Vår- og sommerleker
4884,3735,Intimhygiene
4885,4884,Menstruser og menskopper
4890,4884,Inkontinens
4892,173,Flintstek
4894,173,Svin grillben
4895,,Matvarer - Fri For
4900,168,Medisterdeig
4901,305,Lam slagside
4903,3724,Småflasker og boks
4904,308,Øvrige krydderurter
4905,3724,Fridgepack
4907,3724,Brett
4908,3724,Store flasker
4909,3724,Glassflasker
4910,3724,Store flasker i multipack
4911,,Grill
4912,4911,Frukt og grønt på grillen
4913,,Kjølevarer
4914,,Frysevarer
4916,4911,Drikke til grillmaten
4917,4916,Sommerøl og cider
4919,4911,"Kjøtt, fisk og vegetar på grillen"
4920,4919,Kylling på grillen
4922,4916,Alkoholfri sommerdrikke
4923,289,Øvrig viltkjøtt
4925,4919,Svin på grillen
4927,4919,Pølser på grillen
4928,4919,Burgere på grillen
4929,4911,Hamburgerbrød og lomper
4931,3623,Plantebaserte drikker
4933,4919,Vegetar på grillen
4934,4919,Storfe på grillen
4935,4911,Tilbehør til grillmaten
4936,4911,Grillkull og utstyr
4937,4911,Krydder og sauser
4938,4937,Krydder og marinader
4939,4919,Fisk og skalldyr på grillen
4940,4919,Lam og vilt på grillen
4942,4937,Dressinger og sauser
4943,437,Bordbrikke
4944,171,Grillbørste
4945,1,Spiselige blomster
4948,,Lys/Servietter
4950,3779,Snacking
4952,159,Moreller/kirsebær
4957,,GRYTER & FERDIGRETTER
4958,4957,Gryte og ovnsretter
4959,,SUPPER & SAUSER
4960,4959,Supper
4961,,"BRØD, KJEKS & BAKEVARER"
4962,4961,Kjeks
4963,,"DESSERTER, KAKER & ISKREM"
4964,4963,Dessert
4965,,DRESSINGER & OLJE
4966,4965,Majones og reumlade
4967,,FRUKT & GRØNT
4968,4967,Fryste bær og grønnsaker
4969,4965,"Ketchup, sennep og dressinger"
4970,4965,Texturas
4971,,"PASTA, RIS & NUDLER"
4972,4971,Pasta og nudler
4973,,"MEIERI, EGG & MARGARIN"
4974,4973,Oster
4975,,SNACKS & NØTTER
4976,4975,Drops og tyggis
4977,4975,Sjokolade og godteri
4978,4967,"Tørre bønner, linser & frø"
4979,4967,Grønnsaker
4980,4973,Smøreost&yoghurt
4981,4973,Eggprodukter
4982,4973,Melk
4983,4963,Kaker
4984,4957,Ferdigretter
4985,4963,Iskrem
4986,4967,Skrelt og kuttet
4987,4961,Brødvarer
4988,,FISK & SJØMAT
4989,4988,Fersk fisk
4990,4967,Krydderplanter & salater
4991,4959,Sauser og buljong
4992,4973,Rømme og fløte
4993,4975,Nøtter og snacks
4994,4988,Fiskeprodukter
4995,4965,Olje og eddik
4996,4973,Smør og margarin
4997,4957,Stuinger og mos
4999,,HELSEKOST & TRENING
5000,4975,Potetchips og knask
5001,4967,Frukt og bær
5003,4961,Bakevarer til fastfood
5004,4988,Fiskefilet
5005,4961,"Knekkebrød, flatbrød & kavring"
5007,4961,Dagens ferske bakevarer
5008,5007,"Hele brød, boller og kaker"
5010,4988,Skalldyr
5011,5007,Skåret brød
5014,11,Rabarbra
5019,2,Aprikos
5020,171,Grillspade
5023,,Plantebasert
5024,5023,Plantebasert ost og pålegg
5025,5024,Plantebasert pålegg
5026,5023,Plantebaserte middager og proteiner
5027,5026,"Plantebaserte pølser, deiger og nuggets"
5028,5024,Plantebasert søtpålegg
5029,5023,Plantebasert drikke og meieriprodukter
5030,5029,Plantebasert drikke naturell
5031,5029,"Plantebasert smør, fløte og yoghurt"
5032,5029,Plantebasert drikke med smak
5033,5023,"Plantebasert sjokolade, is og dessert"
5034,5033,Plantebasert sjokolade og godteri
5035,5033,Plantebasert is
5036,5033,Plantebasert dessert og kaker
5037,5026,Falafel og Tofu
5038,171,Grillklype
5039,2,Øvrig frukt
5043,26,Rødvin
5044,173,Porchetta
5045,159,Multer
5046,11,Artisjokk
5047,195,Ostestenger
5048,106,Gjørs
5049,84,Plukkfisk
5050,106,Gjedde
5051,84,Stekt fisk
5052,106,Brisling
5053,106,Hvitting
5054,13,Kabaret
5055,106,Lyr
5056,61,Kastanjer
5057,106,Skate
5058,719,Tørrfisk
5059,106,Boknafisk
5060,156,Banankake
5061,77,Stekte poteter
5062,70,Eggerøre
5063,255,Munnbind
5064,156,Hvetestang
5065,156,Waleskringle
5066,82,Appelsinflette
5067,106,Barracuda
5068,5,Ribbesaus
5069,156,Eplekake
5070,305,Lammelever
5071,106,Sik
5072,575,Hårbørste
5073,502,Neglefil
5074,392,Lårtunge
5075,502,Neglesaks
5076,168,Elgkarbonadedeig
5077,502,Pinsett
5078,65,Gresskar syltet
5079,932,Sminkespeil
5080,118,Briller
5081,5080,Solbriller
5085,156,Mandeltopp
5086,310,Karamellpålegg
5087,159,Bærblanding
5088,156,Hvetekake
5090,91,Pizzasnurrer
5091,173,Syltelabber
5092,84,Fiskefarse/deig
5093,173,Ribbefett
5094,156,Fruktkake
5096,249,Spraykrydder
5097,1004,Busker og trær
5098,1004,Potteplanter
5099,538,Rub
5100,1004,Blomsterfrø
5101,1004,Blomsterløk
5102,1004,Blomsterpotter
5103,1004,Uteplanter
5105,1004,Blomster
5107,305,Lam hel
5111,156,Grønn genser
5114,142,Pastaris
5115,156,Krokankake
5117,156,Verdens beste
5118,279,Hermetisk sviske
5125,1004,Silkeplanter
5126,341,Maisolje
5130,305,Lammehjerte
5131,156,Sirupskake
5134,139,Aprikosterte
5141,51,Hobby
5142,5141,Leker
5143,437,Mugge
5144,437,Kanne
5145,156,Vannbakkels
5146,528,Skadedyrbekjempelse
5149,745,Refleks
5150,1243,Briller
5156,745,Paraply
5157,437,Skål
5159,5141,Håndarbeid
5161,437,Kopp
5162,437,Tallerken
5163,437,Bordduksklemmer
5164,950,Kort
5165,437,Fat
5167,841,Korrekturlakk
5168,177,Bananmelk
5169,437,Eggeglass
5170,74,Pepperkakedeig
5172,156,Bringebærkake
5173,156,Prinsessekake
5177,2707,Linjal
5180,841,Tegnestifter
5182,841,Binders
5183,841,Kalkulator
5186,841,Blyantspisser
5187,60,Smågodt
5188,156,Halloweenkake
5190,171,Propangass
5191,437,Bestikk
5192,841,Klistremerker
5203,950,Konfetti
5206,2,Carambole
5208,332,Selvbruningskrem
5215,754,Briller
5220,63,Sosisser
5221,950,Godteposer
5222,289,Hest
5227,781,And
5232,415,Ostekakemix
5237,950,Juleartikler
5252,380,Lakrissaus
5263,88,Juleøl
5266,168,Kjøttdeig halal
5276,841,Penal
5280,841,Bokbind
5284,171,Lampeolje
5286,528,Antiskli
5287,950,Knall bon bon
5295,950,Gavekort
5299,745,Lue
5305,96,Påleggslaks
5309,745,Skjerf
5313,685,Drinkmix
5318,950,Matgave
5322,316,Proteinpulver
5327,255,Nødprevensjon
5328,255,Kvalmestillende
5344,279,Hermetisk kastanjer
5347,304,Jordbærmousse
5348,304,Karamellmousse
5351,5,Adzika
5352,222,Erotiske blader
5360,65,Hermetisk løk
5361,221,Julekalender
5371,5141,Spill
5380,432,Fondueost
5393,171,Pizzastein
5428,692,Sushitilbehør
5469,1676,And
5474,4911,Iskrem
5475,3620,Helseprodukter for barn
5476,5026,Plantebasert middag
5477,4911,Pizza på grillen
5478,3722,Fond
5479,3896,Rangler og biteleker
5480,3640,Batterier fra Clas Ohlson
5481,3640,Poser fra Clas Ohlson
5482,4911,Hageleker
5483,3803,Klesvask storforpakning
5484,5023,Plantebasert middagstilbehør
5485,5484,Plantebaserte dressinger og buljong
5486,5484,Plantebaserte sauser
5493,,Trening
5494,5493,Proteiner
5495,5494,Proteinbarer
5496,,Legemidler og helsekost
5503,5494,Proteindrikk
5504,5493,Energi
5526,1925,Presenning
5530,11,Øvrige grønnsaker
5537,,Bakeri og konditori
5538,5537,Kjeks til ost
5540,5537,Fryst og langtidsholdbar
5541,5540,Rundstykker og baguetter
5543,5537,Håndverksbakeri
5544,5543,Oppskåret brød
5545,5537,Konditori
5548,5543,Småbakst
5549,5537,"Lomper, pølse- og hamburgerbrød"
5550,5540,Småbakst
5551,5537,Brød til middag
5553,5551,Pita og naan
5554,5537,Deiger og bunner
5555,5543,Rundstykker og baguetter
5556,5549,Lompe
5562,,"Sjokolade, snacks og godteri"
5563,5562,Godteri
5564,5563,Godteriposer
5565,,"Iskrem, kaker og kjeks"
5566,5565,Kjeks
5568,5562,Sjokolade
5570,5563,Sukkertøy
5571,5565,Porsjonsis
5572,5571,Saftis
5573,5562,Value Packs
5574,5565,Iskrem i boks
5575,5574,Fløteis
5576,5562,Chips og snacks
5579,5562,Nøtter
5580,5571,Fløteis
5581,5565,Kaker
5582,5574,Sorbet
5583,5576,Snacks
5584,5565,Dessert
5585,5584,Sauser og toppinger
5586,5568,Sjokoladebarer
5588,5568,Sjokoladeblandinger
5589,5562,Tyggis og pastiller
5593,5568,Sjokoladeplater
5596,5568,Premium sjokolade
5597,5584,Puddinger
5598,5565,Donuts og muffins
5601,5563,Lakris
5602,5566,Kjeks til ost
5603,5576,Dip
5604,5584,Gelé
5607,1183,Linjal
5623,159,Stikkelsbær
5629,159,Solbær
5633,852,Båtpleie
5635,,MEIERI & EGG
5636,5635,Oster
5637,5635,Rømme og fløte
5638,,KRYDDER & BAKING
5639,5638,Texturas
5640,5638,Hel krydder
5641,5638,Mix krydder
5642,5638,Malt Krydder
5643,5635,Melk
5644,4375,Gryn & Frokost
5645,,BRØD & BAKST
5646,5645,Bakevarer
5647,5645,"Knekkebrød, flatbrød & kavring"
5648,,GRYTER & STUINGER
5649,5648,Ferdigretter
5650,5635,Smøreost&yoghurt
5651,5645,Dagens ferske bakevarer
5652,5651,"Hele brød, boller og kaker"
5653,5645,Brødvarer
5654,4375,Mel & melblandinger
5655,5638,"Nøtter, frø & kjerner"
5656,5651,Skåret brød
5657,5648,Gryte og ovnsretter
5658,5645,Kjeks
5659,5635,Smør og margarin
5660,5638,Bakeartikler
5661,5635,Eggprodukter
5662,5648,Stuinger og mos
5669,3673,Ferdigdrinker og hard seltzer
5670,,Hjem /
5672,,Datovarer - Priskupp
5673,3633,Aktiviteter
5674,3640,Skolestart fra Clas Ohlson
5675,3787,Skolestart fra Sprell
5676,5638,Bakesjokolade
5678,159,Tyttebær
5681,,KALDE DRIKKER
5682,5681,"Saft, juice, iste og iskaffe"
5683,,"SUPPER, SAUS & RIK"
5684,5683,Supper
5685,,SPEKEMAT & FETEVARE
5686,5681,Alkohol
5687,,"MEL, GRYN & SUKKER"
5688,5687,Mel & melblandinger
5689,5681,Mineralvann
5690,5683,Sauser og buljong
5691,,VARME DRIKKER
5692,5691,Kaffe
5694,5683,Rett i koppen
5695,5687,Farin & søtningstoffer
5696,5687,Gryn & Frokost
5697,5691,Kaffetilbehør
5698,5681,Alkoholfritt
5700,5691,Kakao & sjokodrikk
5701,,"PASTA, RIS & FRØ"
5702,5701,"Ris, bønner, linser & frø"
5704,4367,Rengjøring
5705,,DESSERTER & KAKER
5706,5705,Iskrem
5707,4367,Hygiene & Utstyr
5708,5705,Dessert
5709,5705,Kaker
5710,5701,Pasta og nudler
5711,4367,Servietter & Stearinlys
5712,4367,Masahiro kniver
5713,3633,Bestselgere
5714,3633,Spill og puslespill
5717,5026,Plantebaserte hamburgere
5719,13,Mellommåltidsbarer
5720,5719,Måltidsbar
5721,5719,Energibar
5722,1326,Mellommåltidsbarer
5724,703,Mellommåltidsbarer
5728,3787,Høstaktiviteter
5729,209,Reker i lake
5730,105,Skjell
5731,5730,Blåskjell
5732,132,Øvrig middag kit
5733,5730,Østers
5734,5730,Kamskjell
5735,5730,Snegler
5737,51,Stearinlys
5738,5737,Telys
5739,341,Øvrig matolje
5740,852,Stearinlys
5743,1229,Skjell
5745,1252,Stearinlys
5758,5737,Duftlys
5761,82,Donuts
5762,43,Kjøttretter
5763,5762,Karbonader
5764,5762,Kjøttpudding
5765,5762,Kjøttboller
5766,5762,Lunsjkaker
5768,5762,Kjøttkaker
5769,5762,Medisterkaker
5770,642,Kjøttretter
5777,1450,Kjøttretter
5787,5762,Kebabkjøtt
5789,5762,Løvstek
5790,5737,Kronelys
5791,5691,Pallesalg Kaffe
5792,74,Butterdeig
5794,5737,Kubbelys
5795,,Blomster & planter
5796,5795,Plantenæring
5797,5795,Plantejord
5798,26,Vin
5799,5798,Rødvin
5800,,Dessert og iskrem
5801,5800,Proteinpudding
5802,5800,Riskrem
5803,5800,Is
5804,5803,Småis multipack
5805,5803,Småis
5806,5803,Dessertis
5807,5800,Isbiter
5808,5800,Soyadessert
5809,5800,Dessertpuddinger
5810,5809,Sjokoladepudding
5811,5800,Dessertsauser
5812,5811,Sjokoladesaus
5813,5809,Creme brulee
5814,5800,Tiramisu
5815,5800,Gele
5816,5800,Hermetisk frukt og bær
5817,5816,Hermetisk ananas
5818,5811,Karamellsaus
5819,5800,Mousse
5820,5819,Sjokolademousse
5821,5800,Smådesserter
5822,5811,Vaniljesaus
5823,5809,Karamellpudding
5824,5803,Frys selv is
5825,5800,Fruktkompott
5826,5800,Desserttopping
5827,5816,Hermetisk fruktmix
5828,5809,Mandelpudding
5829,5816,Hermetisk fersken
5830,5819,Sitronmousse
5831,5809,Panna cotta
5832,5816,Hermetisk aprikos
5833,5800,Dessertsuppe
5834,5816,Hermetisk moreller/kirsebær
5835,5811,Bringebærsaus
5836,5816,Hermetisk pære
5837,5811,Jordbærsaus
5839,5816,Hermetisk mandarin
5840,5811,Kirsebærsaus
5841,5811,Mangosaus
5843,276,Øvrig stuing
5847,3787,Halloween fra Sprell
5848,5568,Konfekt og gave
5849,,Glutenfritt
5850,5803,Iskake
5851,3648,Villfanget fisk
5853,26,Julebrus
5854,11,Grønnsaksmikser
5858,,"SUPPER, SAUSER & BULJONG"
5859,5858,Supper
5860,5858,Sauser og buljong
5861,5858,Rett i koppen
5862,,ENGANGSUTSTYR & RENGJØRING
5863,5862,Hygiene & Utstyr
5864,,HERMETIKK
5865,,MATGAVER
5866,5862,Engangsartikler
5867,,BARNEMAT
5868,5862,Rengjøring
5869,,DUGNADSPRODUKTER
5870,5862,Servietter & Stearinlys
5871,5638,Bakeingredienser
5872,,TILBUD
5873,,ALLERGIVENNLIG
5874,5873,Glutenfri
5875,5568,Sesong
5876,5862,Masahiro kniver
5877,5873,Laktosefri
5878,,Mattilbud
5879,,Datovarer & Kupp
5880,5872,Mattilbud
5881,5872,Datovarer & Kupp
5886,2,Persimon
5887,,LØNSJ
5888,5887,Ferskvarer
5889,5887,Tørrvarer
5890,5887,Drikkevarer
5891,93,Fingerkjeks
5893,5645,Dessert
5894,3738,Hvit snus
5895,3738,Løssnus
5896,3738,Nikotinfri snus
5897,3738,Porsjonsnus
5900,3969,Nøttesmør
5903,,KAKER & ISKREM
5904,5903,Iskrem
5905,,DESSERTER
5906,5903,Kaker
5907,5568,Sjokoladeplater melk
5908,5568,Sjokoladeplater mørk
5911,3626,Julekalendere og kalendergaver
5912,5911,Kalendergaver
5913,5872,Ukens Tilbud
5914,3656,Juleøl og julecider
5915,3777,Julegodteri
5916,3626,"Lutefisk, Rakfisk og røkelaks"
5917,3626,Jul med Clas Ohlson
5918,5911,Julekalendere
5919,3870,Pepperkaker og pepperkakedeiger
5920,3626,"Julepølse, Vossakorv og medisterkaker"
5922,3656,Alkoholfri drikke til julen
5923,60,Konfekt
5927,5737,Gravlykt
5929,3633,Jul fra Ark
5932,5887,Matvarer
5933,4975,Kjeks
5934,4975,Chips og knask
5936,159,Tranebær
5937,5887,Kaker & Iskrem
5938,5937,Kaker
5939,5887,Kjøttprodukter
5940,5939,Fjørfe
5941,5939,Storfekjøtt
5942,5937,Iskrem
5943,5939,Svinekjøtt
5944,5939,Bearbeidet kjøtt
5945,5887,Frukt & Grønt
5946,5945,Grønnsaker
5947,5945,Fryste bær og grønnsaker
5950,5945,Skrelt og kuttet
5951,5945,Frukt og bær
5952,5945,Krydderplanter & salater
5953,5887,Brødvarer
5954,5687,"Knekkebrød, flatbrød & kavring"
5955,5887,Meieri & Egg
5956,5955,Oster
5958,5955,Rømme og fløte
5959,5887,Pålegg
5960,5959,Syltetøy og søtt pålegg
5962,5887,Brød & bakst
5963,5955,Smør og margarin
5964,5955,Melk
5965,5959,Posteier
5966,5955,Smøreost og yoghurt
5967,5939,Fårekjøtt
5968,,KUVERT PÅLEGG
5969,5687,Knekkebrød & flatbrød
5970,5959,Fiskepålegg og sild
5971,5959,Salatpålegg og potetsalat
5972,5959,Majones og reumlade
5973,5955,Eggprodukter
5975,,"PASTA, RIS, & FRØ"
5976,5975,Pasta og nudler
5977,5975,Stuinger og mos
5978,5975,"Ris, bønner, linser & frø"
5979,5858,Gryte og ovnsretter
5984,5887,Hermetikk
5985,5862,Kjøkkenartikler
5986,5685,Spekemat
5987,5685,Fetevare
5988,5685,Masahiro kniver
5989,3787,Jul med Sprell
5990,5989,Kalendergaver fra Sprell
5991,5811,Øvrig dessertsaus
5992,235,Halloumi
5993,,"SJOKOLADE, SNACKS & NØTTER"
5994,5993,Kjeks
5995,5993,Sjokolade og godteri
5996,5993,Drops og tyggis
5997,,KAFFE & VARME DRIKKER
5998,5993,Chips og knask
6001,5993,Nøtter og snacks
6002,5997,Kaffe
6003,5997,Kaffetilbehør
6004,5997,Kakao & sjokodrikk
6005,197,Pinnekjøtt
6008,3626,"Ribbe, pinnekjøtt og Kalkun"
6009,5803,Mochi-is
6010,60,Marsipangris
6013,74,Bakelim
6014,,Ukens Tilbud
6015,43,Pinnekjøtt
6018,43,Ribbe
6021,5858,"Fond, kraft & buljong"
6022,5858,Sauser
6028,1183,Papir
6029,4965,"Ketchup, sennep & tilbehør"
6030,4965,Dressinger
6031,5638,Paste & Krydder i olje
6035,5816,Hermetisk plommer
6036,5737,Fakkelboks
6038,5887,Lokal varer
6039,4383,Diverse pålegg
6040,5887,Grønnsaker
6041,4383,Kuverter
6042,5887,Frukt og bær
6043,5687,Brød & bakst
6044,1948,Hage
6045,,Alle varerkitvhen
6046,,"Oda XL - kjøp stort, spar penger"
6047,6046,Mat og drikke
6048,6046,Husholdningsartikler og personlig pleie
6049,,"Oda XL - kjøp stort, spar mer"
6050,6049,Mat og drikke
6051,6049,Husholdningsartikler og personlig pleie
6052,6049,Nøtter og snacks i større forpakning
6053,5997,Rett i koppen
6055,575,Hårstrikker
6056,,MATGAVER & DUGNAD
6060,5816,Hermetisk mango
6061,106,Flyndrefisk
6062,5494,Mellommåltid med proteiner
6063,464,Tyggebein
6064,4947,Puslespill
6065,5574,Tilbehør til iskrem
6066,,Puslespill
6067,,LØNSJ KJØLEVARER
6068,6067,Kjølevarer
6069,6067,Meieri & Egg
6070,6069,Oster
6071,6067,Grønt Kjøl
6072,6069,Smøreost og yoghurt
6073,6069,Smør og margarin
6074,,GRØNNSAKER
6076,5549,Burgerbrød
6077,,DESSERTER & SØTSAKER
6078,4748,Påskepynt
6079,4748,Drikke til påsken
6080,3787,Påske fra Sprell
6082,,KUVERTER
6083,4748,Påskequiz og leker
6084,341,Soyaolje
6085,,Dyr
6086,5872,Kampanje
6089,,Kampanje
6090,23,Brød
6092,23,Loff
6096,36,Spinatflette
6099,1444,Votter
6100,2,Nektarin
6101,132,Koppretter
6102,156,Sjokoladefondant
6103,13,Syltetøy til ost
6104,156,Pain au chocolat
6105,22,Maiskaker
6106,5719,Knekkebrød sandwich
6107,84,Lakseburger
6108,209,Øvrig skalldyr
6109,1004,Lecakuler
6110,5,Søt chilisaus
6111,122,Pizzamel
6112,84,Øvrige fiskeretter
6113,82,Øvrige småkaker
6116,26,Sitronsaft konsentrat
6118,5798,Alkoholfri musserende vin
6119,173,Svinetarm
6122,4,Pizzatopping
6126,122,Kikertmel
6127,96,Øvrig fiskepålegg
6128,72,Sukkerbiter
6130,139,Epler tørket
6135,119,Tannbørste elektrisk
6137,115,Paellaris
6143,5719,Fruktstenger
6145,5816,Hermetisk eple
6146,332,After sun krem
6147,173,Svinespekk
